"LocationId","LocationCode","LocationName","EffectiveStartDate","EffectiveEndDate","ActionReasonCode","ActionReason","ActiveStatus","ActiveStatusMeaning","SetId","SetCode","SetName","Description","InventoryOrganizationId","InventoryOrganizationName","OfficialLanguageCode","OfficialLanguageMeaning","EmailAddress","GeoHierarchyNodeCode","GeoHierarchyNodeName","MainPhoneCountryCode","MainPhoneAreaCode","MainPhoneNumber","MainPhoneExtension","FaxCountryCode","FaxAreaCode","FaxNumber","FaxExtension","OtherPhoneCountryCode","OtherPhoneAreaCode","OtherPhoneNumber","OtherPhoneExtension","ShipToSiteFlag","ShipToLocationId","ShipToLocationCode","ShipToLocationName","OfficeSiteFlag","BillToSiteFlag","ReceivingSiteFlag","DesignatedReceiverId","DesignatedReceiverNumber","DesignatedReceiverName","CreatedBy","CreationDate","LastUpdatedBy","LastUpdateDate","GradeLadderId","EffectiveStartDate","EffectiveEndDate","Name","ActiveStatus","GradeSetId","GradeTypeCode","GradeType","SetId","SetCode","SetName"
300000230195512,"2042","DS - Jamshedpur, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Jamshedpur",,,,,,"IN","India",,,,,,,,,,,,,true,300000230195512,"2042","DS - Jamshedpur, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:59.136+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:43.430+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230195808,"078L","DS - Polonnaruwa, Sri Lanka","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Polonnaruwa",,,,,,"LK","Sri Lanka",,,,,,,,,,,,,true,300000230195808,"078L","DS - Polonnaruwa, Sri Lanka",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:01.323+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:45.594+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230195808,"078L","DS - Polonnaruwa, Sri Lanka","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Polonnaruwa",,,,,,"LK","Sri Lanka",,,,,,,,,,,,,true,300000230195808,"078L","DS - Polonnaruwa, Sri Lanka",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:01.323+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:45.594+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230195902,"1386","DS - San Francisco Gotera, El Salvador","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","San Francisco Gotera",,,,,,"SV","El Salvador",,,,,,,,,,,,,true,300000230195902,"1386","DS - San Francisco Gotera, El Salvador",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:02.655+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:51.242+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230195902,"1386","DS - San Francisco Gotera, El Salvador","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","San Francisco Gotera",,,,,,"SV","El Salvador",,,,,,,,,,,,,true,300000230195902,"1386","DS - San Francisco Gotera, El Salvador",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:02.655+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:51.242+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196092,"135G","DS - Puerto Francisco de Orellana, Ecuador","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Puerto Francisco de Orellana",,,,,,"EC","Ecuador",,,,,,,,,,,,,true,300000230196092,"135G","DS - Puerto Francisco de Orellana, Ecuador",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.148+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:34.395+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196092,"135G","DS - Puerto Francisco de Orellana, Ecuador","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Puerto Francisco de Orellana",,,,,,"EC","Ecuador",,,,,,,,,,,,,true,300000230196092,"135G","DS - Puerto Francisco de Orellana, Ecuador",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.148+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:34.395+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196158,"006T","DS - Badakhshan, Afghanistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Badakhshan",,,,,,"AF","Afghanistan",,,,,,,,,,,,,true,300000230196158,"006T","DS - Badakhshan, Afghanistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.423+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:40.782+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196158,"006T","DS - Badakhshan, Afghanistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Badakhshan",,,,,,"AF","Afghanistan",,,,,,,,,,,,,true,300000230196158,"006T","DS - Badakhshan, Afghanistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.423+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:40.782+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196222,"0721","DS - Montreal, Canada","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Montreal",,,,,,"CA","Canada",,,,,,,,,,,,,true,300000230196222,"0721","DS - Montreal, Canada",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.738+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:32.784+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196222,"0721","DS - Montreal, Canada","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Montreal",,,,,,"CA","Canada",,,,,,,,,,,,,true,300000230196222,"0721","DS - Montreal, Canada",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.738+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:32.784+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196339,"093BF","DS - Charras, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Charras",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196339,"093BF","DS - Charras, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.612+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.914+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196339,"093BF","DS - Charras, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Charras",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196339,"093BF","DS - Charras, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:04.612+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.914+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196395,"141D","DS - Bahir Dar, Ethiopia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bahir Dar",,,,,,"ET","Ethiopia",,,,,,,,,,,,,true,300000230196395,"141D","DS - Bahir Dar, Ethiopia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:05.666+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:38.671+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196395,"141D","DS - Bahir Dar, Ethiopia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bahir Dar",,,,,,"ET","Ethiopia",,,,,,,,,,,,,true,300000230196395,"141D","DS - Bahir Dar, Ethiopia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:05.666+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:38.671+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196421,"093AS","DS - Puerto Libertador, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Puerto Libertador",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196421,"093AS","DS - Puerto Libertador, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:05.034+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:50.512+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196421,"093AS","DS - Puerto Libertador, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Puerto Libertador",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196421,"093AS","DS - Puerto Libertador, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:05.034+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:50.512+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196495,"0515","DS - Acacio, Bolivia (Plurinational State of)","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Acacio",,,,,,"BO","Bolivia (Plurinational State of)",,,,,,,,,,,,,true,300000230196495,"0515","DS - Acacio, Bolivia (Plurinational State of)",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:06.685+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:59.701+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196495,"0515","DS - Acacio, Bolivia (Plurinational State of)","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Acacio",,,,,,"BO","Bolivia (Plurinational State of)",,,,,,,,,,,,,true,300000230196495,"0515","DS - Acacio, Bolivia (Plurinational State of)",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:06.685+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:59.701+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196508,"075E","DS - Sibut, Central African Republic","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Sibut",,,,,,"CF","Central African Republic",,,,,,,,,,,,,true,300000230196508,"075E","DS - Sibut, Central African Republic",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:06.744+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.622+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196508,"075E","DS - Sibut, Central African Republic","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Sibut",,,,,,"CF","Central African Republic",,,,,,,,,,,,,true,300000230196508,"075E","DS - Sibut, Central African Republic",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:06.744+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.622+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196712,"093AK","DS - Dibulla, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Dibulla",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196712,"093AK","DS - Dibulla, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:06.968+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:48.563+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196712,"093AK","DS - Dibulla, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Dibulla",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196712,"093AK","DS - Dibulla, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:06.968+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:48.563+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196788,"141L","DS - Mekele, Ethiopia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Mekele",,,,,,"ET","Ethiopia",,,,,,,,,,,,,true,300000230196788,"141L","DS - Mekele, Ethiopia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:08.128+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:43.110+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196788,"141L","DS - Mekele, Ethiopia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Mekele",,,,,,"ET","Ethiopia",,,,,,,,,,,,,true,300000230196788,"141L","DS - Mekele, Ethiopia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:08.128+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:43.110+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196873,"0497","DS - Tashigang, Bhutan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Tashigang",,,,,,"BT","Bhutan",,,,,,,,,,,,,true,300000230196873,"0497","DS - Tashigang, Bhutan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:08.490+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:43.642+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196873,"0497","DS - Tashigang, Bhutan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Tashigang",,,,,,"BT","Bhutan",,,,,,,,,,,,,true,300000230196873,"0497","DS - Tashigang, Bhutan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:08.490+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:43.642+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196926,"093BV","DS - Las Colinas, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Las Colinas",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196926,"093BV","DS - Las Colinas, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:08.683+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:44.374+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196926,"093BV","DS - Las Colinas, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Las Colinas",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230196926,"093BV","DS - Las Colinas, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:08.683+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:44.374+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196974,"0692","DS - Garoua, Cameroon","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Garoua",,,,,,"CM","Cameroon",,,,,,,,,,,,,true,300000230196974,"0692","DS - Garoua, Cameroon",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:09.505+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:37.234+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230196974,"0692","DS - Garoua, Cameroon","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Garoua",,,,,,"CM","Cameroon",,,,,,,,,,,,,true,300000230196974,"0692","DS - Garoua, Cameroon",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:09.505+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:37.234+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197141,"060Y","DS - Hinthada, Myanmar","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Hinthada",,,,,,"MM","Myanmar",,,,,,,,,,,,,true,300000230197141,"060Y","DS - Hinthada, Myanmar",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:10.736+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:56.054+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197141,"060Y","DS - Hinthada, Myanmar","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Hinthada",,,,,,"MM","Myanmar",,,,,,,,,,,,,true,300000230197141,"060Y","DS - Hinthada, Myanmar",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:10.736+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:56.054+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197200,"0525","DS - Kasane, Botswana","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Kasane",,,,,,"BW","Botswana",,,,,,,,,,,,,true,300000230197200,"0525","DS - Kasane, Botswana",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:11.107+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:55.253+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197200,"0525","DS - Kasane, Botswana","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Kasane",,,,,,"BW","Botswana",,,,,,,,,,,,,true,300000230197200,"0525","DS - Kasane, Botswana",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:11.107+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:55.253+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197296,"1471","DS - Lyon, France","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Lyon",,,,,,"FR","France",,,,,,,,,,,,,true,300000230197296,"1471","DS - Lyon, France",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:11.890+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.442+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197296,"1471","DS - Lyon, France","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Lyon",,,,,,"FR","France",,,,,,,,,,,,,true,300000230197296,"1471","DS - Lyon, France",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:11.890+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.442+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197324,"060G","DS - Pangkham, Myanmar","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Pangkham",,,,,,"MM","Myanmar",,,,,,,,,,,,,true,300000230197324,"060G","DS - Pangkham, Myanmar",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:11.984+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:40.990+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230197324,"060G","DS - Pangkham, Myanmar","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Pangkham",,,,,,"MM","Myanmar",,,,,,,,,,,,,true,300000230197324,"060G","DS - Pangkham, Myanmar",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:11.984+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:40.990+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230193910,"1681","DS - Cantabal, Guatemala","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Cantabal",,,,,,"GT","Guatemala",,,,,,,,,,,,,true,300000230193910,"1681","DS - Cantabal, Guatemala",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:49.649+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:35.525+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230193910,"1681","DS - Cantabal, Guatemala","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Cantabal",,,,,,"GT","Guatemala",,,,,,,,,,,,,true,300000230193910,"1681","DS - Cantabal, Guatemala",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:49.649+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:35.525+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230193916,"054C","DS - Belem, Brazil","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Belem",,,,,,"BR","Brazil",,,,,,,,,,,,,true,300000230193916,"054C","DS - Belem, Brazil",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:49.285+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.629+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230193916,"054C","DS - Belem, Brazil","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Belem",,,,,,"BR","Brazil",,,,,,,,,,,,,true,300000230193916,"054C","DS - Belem, Brazil",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:49.285+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:33.629+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194010,"1687","DS - Peten, Guatemala","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Peten",,,,,,"GT","Guatemala",,,,,,,,,,,,,true,300000230194010,"1687","DS - Peten, Guatemala",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.250+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:35.898+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194010,"1687","DS - Peten, Guatemala","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Peten",,,,,,"GT","Guatemala",,,,,,,,,,,,,true,300000230194010,"1687","DS - Peten, Guatemala",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.250+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:35.898+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194026,"093S","DS - Amalfi, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Amalfi",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230194026,"093S","DS - Amalfi, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:49.780+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:40.974+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194026,"093S","DS - Amalfi, Colombia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Amalfi",,,,,,"CO","Colombia",,,,,,,,,,,,,true,300000230194026,"093S","DS - Amalfi, Colombia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:49.780+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:40.974+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194048,"1110","DS - Nicosia, Cyprus","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nicosia",,,,,,"CY","Cyprus",,,,,,,,,,,,,true,300000230194048,"1110","DS - Nicosia, Cyprus",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.299+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:48.034+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194048,"1110","DS - Nicosia, Cyprus","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nicosia",,,,,,"CY","Cyprus",,,,,,,,,,,,,true,300000230194048,"1110","DS - Nicosia, Cyprus",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.299+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:48.034+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194037,"186A","DS - La Ceiba, Honduras","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","La Ceiba",,,,,,"HN","Honduras",,,,,,,,,,,,,true,300000230194037,"186A","DS - La Ceiba, Honduras",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.198+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:54.901+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194037,"186A","DS - La Ceiba, Honduras","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","La Ceiba",,,,,,"HN","Honduras",,,,,,,,,,,,,true,300000230194037,"186A","DS - La Ceiba, Honduras",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.198+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:54.901+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230194108,"1772","DS - Kissidougou, Guinea","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Kissidougou",,,,,,"GN","Guinea",,,,,,,,,,,,,true,300000230194108,"1772","DS - Kissidougou, Guinea",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:19:50.786+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:48.745+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
